gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845007834,MRPL55,mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686],1.004408908,4.411356411,16.88248515,3.98E-05,0.000139442,607317
ENSCAFG00845009642,SDHAF4,succinate dehydrogenase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:20957],1.115207811,4.12700948,16.82085169,4.11E-05,0.00014374,610894
ENSCAFG00845024938,TDRKH,tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713],1.81718478,3.446293382,16.77689077,4.20E-05,0.000146798,609125
ENSCAFG00845014293,,,2.361964127,2.215861682,16.77475724,4.21E-05,0.00014692,610445
ENSCAFG00845000400,C1QA,complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241],2.036602214,1.592322391,16.75939987,4.24E-05,0.000147989,478194
ENSCAFG00845013831,ZNF703,zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883],2.154582667,1.162067976,16.7164293,4.34E-05,0.000151232,482855
ENSCAFG00845024441,CENPP,,1.541609175,2.795789465,16.71049434,4.35E-05,0.000151666,476360
ENSCAFG00845011680,GADD45B,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096],1.163222478,5.850393941,16.69950703,4.38E-05,0.000152467,485069
ENSCAFG00845030405,IER2,immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871],1.337549251,12.34342112,16.5024874,4.86E-05,0.000168007,484917
ENSCAFG00845001652,#N/A,#N/A,1.353979036,3.751872634,16.49803009,4.87E-05,0.000168359,#N/A
ENSCAFG00845025990,RNF34,ring finger protein 34 [Source:HGNC Symbol;Acc:HGNC:17297],1.001425615,3.88720051,16.48570212,4.90E-05,0.000169197,477470
ENSCAFG00845006505,IL22RA2,interleukin 22 receptor subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:14901],2.756973354,5.34281509,16.48011114,4.92E-05,0.000169647,100856046
ENSCAFG00845016033,HOOK2,hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885],1.675777364,1.43177677,16.46908983,4.94E-05,0.000170509,100856509
ENSCAFG00845009354,RARRES2,retinoic acid receptor responder 2 [Source:HGNC Symbol;Acc:HGNC:9868],1.605657478,6.363208451,16.42005165,5.07E-05,0.000174562,475532
ENSCAFG00845018710,,,1.324794645,5.365850603,16.32670609,5.33E-05,0.000182508,100687818
ENSCAFG00845005919,TP53I11,tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842],1.221475645,4.129458294,16.30700435,5.39E-05,0.000184141,483645
ENSCAFG00845024582,ASF1B,,1.167890932,5.261742835,16.18910115,5.73E-05,0.000195208,484905
ENSCAFG00845004807,#N/A,#N/A,1.264928515,1.998653224,16.15483784,5.84E-05,0.000198618,#N/A
ENSCAFG00845028185,#N/A,#N/A,1.418234994,2.250762451,16.03237813,6.23E-05,0.00021118,#N/A
ENSCAFG00845010690,LRTOMT,leucine rich transmembrane and O-methyltransferase domain containing [Source:NCBI gene (formerly Entrezgene);Acc:485212],1.296422733,2.902832262,15.98743285,6.38E-05,0.000215755,485212
ENSCAFG00845008205,RTN4IP1,reticulon 4 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18647],1.100726001,3.878126083,15.98369925,6.39E-05,0.000216126,475013
ENSCAFG00845008476,GZMB,granzyme B [Source:HGNC Symbol;Acc:HGNC:4709],2.172464045,7.731658278,15.97836949,6.41E-05,0.00021665,490629
ENSCAFG00845025798,GZMA,,2.676726762,6.723905967,15.96077053,6.47E-05,0.000218313,487207
ENSCAFG00845014927,SUV39H2,SUV39H2 histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:17287],1.241681346,3.25791093,15.93069682,6.57E-05,0.00022147,477995
ENSCAFG00845007818,#N/A,#N/A,1.07207655,3.590512111,15.9207952,6.60E-05,0.000222575,#N/A
ENSCAFG00845021117,,,2.122464464,4.395627358,15.91367373,6.63E-05,0.00022332,607374
ENSCAFG00845009614,MCM5,minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948],1.043749887,7.250659562,15.87657843,6.76E-05,0.000227257,610519
ENSCAFG00845008059,LRRC63,leucine rich repeat containing 63 [Source:HGNC Symbol;Acc:HGNC:34296],1.611544549,2.917368626,15.86673359,6.80E-05,0.000228326,476920
ENSCAFG00845013082,PLA2G7,phospholipase A2 group VII [Source:NCBI gene (formerly Entrezgene);Acc:403848],1.138750179,9.4361535,15.82251015,6.96E-05,0.000233251,403848
ENSCAFG00845015191,FOCAD,focadhesin [Source:HGNC Symbol;Acc:HGNC:23377],1.131613768,3.667899943,15.80197076,7.03E-05,0.000235558,481557
ENSCAFG00845005800,,,1.669659662,5.942820493,15.79642488,7.05E-05,0.00023613,100684769
ENSCAFG00845014118,CHI3L1,chitinase 3 like 1 [Source:NCBI gene (formerly Entrezgene);Acc:490222],2.86608582,1.455982785,15.7293673,7.31E-05,0.000243848,490222
ENSCAFG00845009429,,,2.198087843,2.626424026,15.63162059,7.70E-05,0.000255493,116183080
ENSCAFG00845013938,TIFAB,TIFA inhibitor [Source:HGNC Symbol;Acc:HGNC:34024],1.563280203,3.917663485,15.61858017,7.75E-05,0.000257067,481515
ENSCAFG00845013403,TMEM42,,1.454856553,2.008082045,15.60346738,7.81E-05,0.000258806,609611
ENSCAFG00845021877,DLX6,distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919],1.15505738,3.078509354,15.5700847,7.95E-05,0.000263086,482312
ENSCAFG00845020489,MS4A7,membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378],1.99567163,2.691299228,15.53756072,8.09E-05,0.000267451,612564
ENSCAFG00845029108,TOMM40L,translocase of outer mitochondrial membrane 40 like [Source:HGNC Symbol;Acc:HGNC:25756],1.0483525,3.156380473,15.52709263,8.13E-05,0.000268734,609819
ENSCAFG00845009326,,,1.187240696,5.74274933,15.49432109,8.28E-05,0.000272753,476006
ENSCAFG00845020924,,,1.525375543,2.146282611,15.49321179,8.28E-05,0.000272845,475901
ENSCAFG00845027598,,,2.109804214,3.676384413,15.42370067,8.59E-05,0.000282153,119868914
ENSCAFG00845003119,C8H14orf119,,1.119037193,3.011661441,15.41745477,8.62E-05,0.000282946,100687663
ENSCAFG00845023945,#N/A,#N/A,1.542021493,1.498127537,15.39476249,8.72E-05,0.00028604,#N/A
ENSCAFG00845025733,FAIM,Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703],1.030701148,3.819765878,15.39352663,8.73E-05,0.000286063,485687
ENSCAFG00845011473,#N/A,#N/A,2.86814839,2.13133175,15.37029655,8.84E-05,0.000289379,#N/A
ENSCAFG00845000167,ZNF575,zinc finger protein 575 [Source:HGNC Symbol;Acc:HGNC:27606],1.150494763,2.645369848,15.24640767,9.44E-05,0.000307774,484469
ENSCAFG00845015528,CENPM,centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352],1.175196466,3.167897642,15.23291024,9.50E-05,0.000309828,609678
ENSCAFG00845002028,,,1.106832146,6.694030427,15.20213162,9.66E-05,0.000314598,490602
ENSCAFG00845029702,,,1.122899664,3.550114777,15.20173492,9.66E-05,0.000314598,102152804
ENSCAFG00845021157,#N/A,#N/A,1.631145655,5.558258535,15.15487964,9.90E-05,0.000322027,#N/A
ENSCAFG00845005842,#N/A,#N/A,1.663826039,2.708347039,15.08531041,0.00010276,0.000333214,#N/A
ENSCAFG00845007831,RUBCNL,rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420],1.028070577,4.785688979,14.98581607,0.000108322,0.000350221,485452
ENSCAFG00845022560,#N/A,#N/A,1.666355424,1.177114677,14.93217015,0.000111446,0.00035953,#N/A
ENSCAFG00845003828,MT1E,metallothionein 1E [Source:NCBI gene (formerly Entrezgene);Acc:403800],1.102361551,6.978060962,14.92843074,0.000111667,0.000360156,403800
ENSCAFG00845024819,#N/A,#N/A,1.306885729,2.284771246,14.90997609,0.000112765,0.000363342,#N/A
ENSCAFG00845006848,ENKD1,,2.031596903,1.476835744,14.89213429,0.000113837,0.000366438,100855812
ENSCAFG00845002289,NUPR1,"nuclear protein 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29990]",2.218353411,4.832205027,14.86620214,0.000115412,0.000371059,479793
ENSCAFG00845000683,HSD17B14,hydroxysteroid 17-beta dehydrogenase 14 [Source:NCBI gene (formerly Entrezgene);Acc:476420],1.461786184,4.897488088,14.84449921,0.000116748,0.00037517,476420
ENSCAFG00845021783,COLEC11,collectin subfamily member 11 [Source:HGNC Symbol;Acc:HGNC:17213],2.001710936,2.01878351,14.74315192,0.000123194,0.000394252,482958
ENSCAFG00845009708,COQ7,,1.387062811,2.64818751,14.74175445,0.000123286,0.000394359,479828
ENSCAFG00845022327,SH3BGRL,SH3 domain binding glutamate rich protein like [Source:HGNC Symbol;Acc:HGNC:10823],1.02492461,5.250661627,14.74076262,0.00012335,0.000394471,102154886
ENSCAFG00845013817,CFB,complement factor B [Source:HGNC Symbol;Acc:HGNC:1037],1.061486883,5.013292358,14.72987678,0.000124065,0.000396563,100688056
ENSCAFG00845004941,ITGB3BP,integrin subunit beta 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6157],1.128179838,3.852212371,14.728592,0.000124149,0.000396738,609967
ENSCAFG00845004314,#N/A,#N/A,1.168649544,4.279386194,14.72316392,0.000124507,0.000397594,#N/A
ENSCAFG00845008258,RGS3,regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999],1.190081796,6.921667484,14.69432377,0.000126427,0.000403139,610879
ENSCAFG00845010717,CLCF1,cardiotrophin like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412],1.890788327,1.609467787,14.68529516,0.000127034,0.000404879,483697
ENSCAFG00845030206,#N/A,#N/A,1.730295921,1.035836912,14.68438811,0.000127095,0.000404977,#N/A
ENSCAFG00845012144,CCR2,C-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1603],1.139826548,7.243669423,14.68236573,0.000127231,0.000405314,484790
ENSCAFG00845004577,,,2.405721757,1.123294303,14.64440365,0.00012982,0.000413341,111089988
ENSCAFG00845012393,AK6,adenylate kinase 6 [Source:NCBI gene (formerly Entrezgene);Acc:102314701],1.062689927,2.859932545,14.64403937,0.000129845,0.000413341,102314701
ENSCAFG00845022474,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]",2.15705653,3.080331123,14.58502372,0.000133975,0.000425466,100685500
ENSCAFG00845007885,TST,thiosulfate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:12388],1.459008424,3.14520284,14.47677145,0.000141899,0.000448904,481275
ENSCAFG00845005617,DDIT4,,1.082707253,6.670406027,14.45899016,0.000143244,0.000452946,489038
ENSCAFG00845020915,CYSLTR1,cysteinyl leukotriene receptor 1 [Source:HGNC Symbol;Acc:HGNC:17451],1.013020871,4.424526949,14.42463018,0.000145882,0.000460844,100686426
ENSCAFG00845012721,#N/A,#N/A,2.213001063,6.911254104,14.40854824,0.000147133,0.000464018,#N/A
ENSCAFG00845029015,SPINT1,"serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]",1.398864254,8.723216415,14.40811091,0.000147167,0.000464018,487501
ENSCAFG00845011835,,,1.981324354,2.23546074,14.38348662,0.000149104,0.000469902,119881515
ENSCAFG00845013773,#N/A,#N/A,1.367149964,3.02980815,14.37554591,0.000149734,0.000471663,#N/A
ENSCAFG00845012190,CCR1,chemokine (C-C motif) receptor 1 [Source:NCBI gene (formerly Entrezgene);Acc:484791],1.307007746,7.760318515,14.29755891,0.000156067,0.000490211,484791
ENSCAFG00845003580,STYXL2,serine/threonine/tyrosine interacting like 2 [Source:HGNC Symbol;Acc:HGNC:25034],3.197089477,1.066584691,14.28750722,0.000156903,0.000492602,490361
ENSCAFG00845027704,,,1.442963607,7.357413178,14.19690386,0.000164641,0.000515551,609654
ENSCAFG00845001916,#N/A,#N/A,1.7190452,1.791697371,14.1611493,0.0001678,0.000524696,#N/A
ENSCAFG00845024664,PIH1D1,PIH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26075],1.057408942,4.809389386,14.13746734,0.000169925,0.000530465,611943
ENSCAFG00845021527,KCNIP2,potassium voltage-gated channel interacting protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:403598],1.233356027,3.42725273,14.08241547,0.000174972,0.000545319,403598
ENSCAFG00845010783,,,1.115823956,5.582325689,14.06795965,0.000176322,0.000548622,403617
ENSCAFG00845008616,#N/A,#N/A,1.138825275,6.478758843,14.04187971,0.000178784,0.00055576,#N/A
ENSCAFG00845008395,CSF1R,colony stimulating factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:2433],1.055595256,9.332968508,14.03288102,0.000179642,0.000558032,489188
ENSCAFG00845023209,#N/A,#N/A,1.438460472,2.992924019,13.98387506,0.000184385,0.000570891,#N/A
ENSCAFG00845015850,IFT43,intraflagellar transport 43 [Source:HGNC Symbol;Acc:HGNC:29669],1.685148483,1.938276337,13.92064185,0.000190693,0.000589179,480396
ENSCAFG00845001635,TIMM8B,,1.003563179,4.431862903,13.90240784,0.000192552,0.000594506,611348
ENSCAFG00845015083,TIGIT,T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838],1.889660334,2.347962823,13.89375434,0.00019344,0.000596692,487986
ENSCAFG00845025650,#N/A,#N/A,1.002101022,4.373949178,13.80207381,0.000203112,0.000624488,#N/A
ENSCAFG00845017339,#N/A,#N/A,1.263027719,2.37911628,13.77823662,0.000205705,0.000631728,#N/A
ENSCAFG00845001179,CXCR5,C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060],1.648138713,4.942100233,13.76312713,0.000207367,0.000636465,489378
ENSCAFG00845018693,CPA1,carboxypeptidase A2 [Source:HGNC Symbol;Acc:HGNC:2297],1.635200373,1.64857128,13.71247418,0.000213035,0.000652721,475193
ENSCAFG00845028881,,,2.467669452,9.257449313,13.69070258,0.000215519,0.000659721,119864112
ENSCAFG00845005295,AK1,adenylate kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:480712],1.887525883,2.665293458,13.67838027,0.000216938,0.000663603,480712
ENSCAFG00845004973,#N/A,#N/A,1.401273585,2.280224954,13.67464585,0.000217369,0.000664464,#N/A
ENSCAFG00845030744,#N/A,#N/A,2.803358985,1.054885936,13.66684229,0.000218275,0.000666307,#N/A
ENSCAFG00845018232,CD300H,,1.959566804,6.351886326,13.62703766,0.000222951,0.000679486,100686047
ENSCAFG00845006625,#N/A,#N/A,1.107012086,3.048733012,13.5859211,0.000227888,0.000693254,#N/A
ENSCAFG00845000836,ISOC2,isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278],1.195722944,3.314135811,13.58422766,0.000228094,0.00069372,609103
ENSCAFG00845018555,SFXN5,sideroflexin 5 [Source:HGNC Symbol;Acc:HGNC:16073],2.143816612,1.183626963,13.57586939,0.000229112,0.000696496,612350
ENSCAFG00845015603,LRRC46,leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047],1.541855404,2.945316091,13.55575302,0.000231581,0.000703193,480539
ENSCAFG00845013391,,,2.232397107,2.708417191,13.54361296,0.000233083,0.000707107,119881676
ENSCAFG00845012910,HSPA1L,heat shock protein family A (Hsp70) member 1 like [Source:HGNC Symbol;Acc:HGNC:5234],1.736414323,1.387524455,13.49509957,0.000239187,0.000724461,474850
ENSCAFG00845029290,CD40LG,CD40 ligand [Source:NCBI gene (formerly Entrezgene);Acc:403468],1.117161943,4.63654664,13.47299122,0.000242022,0.00073221,403468
ENSCAFG00845013368,,,1.588187391,2.493443608,13.32645354,0.000261688,0.000786312,483802
ENSCAFG00845010940,RNF121,ring finger protein 121 [Source:HGNC Symbol;Acc:HGNC:21070],1.956803804,7.77792276,13.30201539,0.000265121,0.000795543,476819
ENSCAFG00845010576,ZC3H6,zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762],1.22597199,3.555547245,13.23042978,0.000275441,0.00082408,475751
ENSCAFG00845025501,,,1.01476533,5.95094581,13.22386642,0.000276407,0.000826783,119868795
ENSCAFG00845027475,POGLUT2,protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350],1.485798519,1.661016598,13.20946579,0.000278539,0.000832596,100855922
ENSCAFG00845011521,CENPL,centromere protein L [Source:HGNC Symbol;Acc:HGNC:17879],1.28573141,2.510370825,13.15448205,0.000286832,0.000854875,611220
ENSCAFG00845012678,#N/A,#N/A,1.933390283,4.709872757,13.1424842,0.000288675,0.000859592,#N/A
ENSCAFG00845023497,RRAS,RAS related [Source:HGNC Symbol;Acc:HGNC:10447],1.0981132,4.328381669,13.06348486,0.000301109,0.000892799,476413
ENSCAFG00845023469,FKBP9,FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725],1.371812061,5.987679157,13.06259491,0.000301252,0.000893023,475276
ENSCAFG00845030259,DUSP10,dual specificity phosphatase 10 [Source:HGNC Symbol;Acc:HGNC:3065],1.290910989,2.751938148,12.9873655,0.0003136,0.000925686,488673
ENSCAFG00845020723,GP9,glycoprotein IX platelet [Source:HGNC Symbol;Acc:HGNC:4444],1.559715389,6.296644445,12.92329219,0.000324519,0.000954884,609630
ENSCAFG00845021808,REEP2,receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:17975],1.483505496,4.350178532,12.92255749,0.000324646,0.000954884,100683708
ENSCAFG00845003633,GPA33,glycoprotein A33 [Source:HGNC Symbol;Acc:HGNC:4445],2.069973416,1.732319448,12.89004182,0.000330335,0.000969677,611598
ENSCAFG00845030749,#N/A,#N/A,1.426945113,2.113771861,12.87083733,0.000333742,0.000978593,#N/A
ENSCAFG00845011436,GZMK,granzyme K [Source:HGNC Symbol;Acc:HGNC:4711],2.450092815,6.862148457,12.84051744,0.000339194,0.000993477,489200
ENSCAFG00845029742,SLC25A20,solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421],1.203602803,3.360986421,12.83674838,0.000339878,0.000995259,484774
ENSCAFG00845010494,GSDMA,gasdermin A [Source:HGNC Symbol;Acc:HGNC:13311],1.592228108,3.204546893,12.82597881,0.00034184,0.001000562,608276
ENSCAFG00845006275,CXCL8,C-X-C motif chemokine ligand 8 [Source:NCBI gene (formerly Entrezgene);Acc:403850],2.388642452,10.81570898,12.80696872,0.000345331,0.001010109,403850
ENSCAFG00845021891,TNIP3,TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:19315],1.607741823,1.70310332,12.70472939,0.000364732,0.001060761,100855775
ENSCAFG00845014140,TMEM150A,transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677],1.314774475,2.269039982,12.65376497,0.00037481,0.001089114,483080
ENSCAFG00845008569,GNG3,G protein subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:4405],2.071643522,2.288108298,12.56691269,0.000392637,0.001135925,483783
ENSCAFG00845018064,,,2.251716542,2.606418796,12.49292426,0.000408496,0.001179229,119873404
ENSCAFG00845009115,#N/A,#N/A,1.032144284,3.035699756,12.47708557,0.000411974,0.00118901,#N/A
ENSCAFG00845022631,RTP4,,1.905445056,3.271850525,12.45953563,0.000415863,0.00119971,488122
ENSCAFG00845021309,TSKS,fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219],1.074976122,3.170793565,12.45487983,0.000416901,0.00120218,476409
ENSCAFG00845005994,EMILIN1,elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880],1.080329886,4.370837207,12.37372904,0.000435417,0.001250666,475696
ENSCAFG00845026813,BDH2,3-hydroxybutyrate dehydrogenase 2 [Source:NCBI gene (formerly Entrezgene);Acc:100855513],1.953151568,2.052259586,12.36550969,0.000437338,0.001255094,100855513
ENSCAFG00845011935,PYCARD,PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608],1.326279338,6.342280438,12.33719218,0.000444022,0.00127262,100856347
ENSCAFG00845024265,PCID2,PCI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25653],1.225279996,5.628979255,12.32373114,0.000447236,0.001280167,476994
ENSCAFG00845018800,VEGFC,vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682],2.057516331,1.087337119,12.22488581,0.000471563,0.001344854,482932
ENSCAFG00845025595,RGS2,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998],1.453854979,10.42879108,12.20301627,0.000477123,0.001358953,488584
ENSCAFG00845007073,CD7,,1.022325653,5.60314947,12.13938688,0.00049368,0.001401886,607675
ENSCAFG00845023421,#N/A,#N/A,1.246795618,1.680829396,12.08466748,0.000508382,0.001439617,#N/A
ENSCAFG00845022948,,,1.825484896,1.890659582,12.06622464,0.000513436,0.001452374,489600
ENSCAFG00845022760,#N/A,#N/A,1.941786044,1.859765954,12.05584846,0.000516301,0.001460168,#N/A
ENSCAFG00845022313,OAS2,2'-5'-oligoadenylate synthetase 2 [Source:NCBI gene (formerly Entrezgene);Acc:611051],2.281155581,7.001068529,12.02252623,0.000525614,0.001484285,611051
ENSCAFG00845023026,CLEC4E,,1.155812818,5.980700833,11.9418599,0.000548867,0.001544016,611538
ENSCAFG00845009862,PYY,peptide YY [Source:HGNC Symbol;Acc:HGNC:9748],2.186591137,3.903342262,11.9320459,0.000551765,0.001551511,607156
ENSCAFG00845018444,CD40,CD40 molecule [Source:NCBI gene (formerly Entrezgene);Acc:403469],1.089779036,3.794276561,11.92423387,0.000554084,0.001557368,403469
ENSCAFG00845018325,TMEM86A,transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890],1.760821311,2.862201281,11.91777519,0.000556008,0.001562113,485407
ENSCAFG00845023707,APOLD1,apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268],1.656622576,2.234383154,11.90915269,0.000558588,0.001568694,611186
ENSCAFG00845000434,RANGRF,RAN guanine nucleotide release factor [Source:HGNC Symbol;Acc:HGNC:17679],1.208992158,2.883628566,11.86739006,0.000571254,0.001601206,479494
ENSCAFG00845021212,PLAC8A,,2.274589274,3.167583789,11.86312091,0.000572565,0.001604201,608687
ENSCAFG00845009233,CAVIN1,caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688],1.934460615,1.38186678,11.85393125,0.000575397,0.001611113,100855435
ENSCAFG00845018223,#N/A,#N/A,1.376121702,10.45477245,11.82327828,0.000584948,0.00163474,#N/A
ENSCAFG00845011598,RHOD,ras homolog family member D [Source:HGNC Symbol;Acc:HGNC:670],1.605041266,2.229388437,11.81751574,0.000586761,0.001639115,611862
ENSCAFG00845002932,SLC2A9,solute carrier family 2 member 9 [Source:NCBI gene (formerly Entrezgene);Acc:479093],1.190964502,4.567081309,11.81225837,0.00058842,0.001643403,479093
ENSCAFG00845027776,CCDC77,coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:HGNC:28203],1.126038068,2.941750992,11.76365535,0.000603985,0.001681903,486749
ENSCAFG00845000621,#N/A,#N/A,1.075217817,3.313253763,11.7561611,0.000606422,0.001687909,#N/A
ENSCAFG00845008857,CCL4,chemokine (C-C motif) ligand 4 [Source:NCBI gene (formerly Entrezgene);Acc:448786],2.36502188,5.110531578,11.75287855,0.000607492,0.001690246,480600
ENSCAFG00845027847,PTMS,parathymosin [Source:HGNC Symbol;Acc:HGNC:9629],1.034641201,7.432827433,11.6909071,0.000628063,0.00174162,611633
ENSCAFG00845024920,PTRHD1,peptidyl-tRNA hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33782],1.25363948,3.229868694,11.64895692,0.000642385,0.001778355,475685
ENSCAFG00845029390,ITIH4,inter-alpha-trypsin inhibitor heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:6169],1.725672077,3.011601105,11.64060818,0.000645275,0.001785981,607088
ENSCAFG00845012596,TMEM92,transmembrane protein 92 [Source:HGNC Symbol;Acc:HGNC:26579],1.317008651,2.492926211,11.58455025,0.00066502,0.001836405,609270
ENSCAFG00845003545,FXYD1,FXYD domain containing ion transport regulator 1 [Source:NCBI gene (formerly Entrezgene);Acc:476487],2.17545747,1.843725139,11.5535614,0.000676196,0.001864154,476487
ENSCAFG00845013813,PODXL2,podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936],1.282058163,3.583072433,11.52006939,0.000688488,0.001893307,484623
ENSCAFG00845000482,CASP12,caspase 12 [Source:NCBI gene (formerly Entrezgene);Acc:479458],1.129843284,4.42229823,11.51790205,0.000689291,0.001895122,479458
ENSCAFG00845013249,ANKRD66,ankyrin repeat domain 66 [Source:HGNC Symbol;Acc:HGNC:44669],1.814572013,3.718071097,11.38746075,0.000739415,0.002020336,100686022
ENSCAFG00845015231,FGL1,fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695],1.794672351,1.061138563,11.33690374,0.000759819,0.002073944,475617
ENSCAFG00845008036,IL23A,interleukin 23 subunit alpha [Source:HGNC Symbol;Acc:HGNC:15488],1.183398871,2.463963779,11.29782987,0.000775977,0.002114994,481110
ENSCAFG00845009512,,,1.089680565,3.489622853,11.18672123,0.000823848,0.002228938,474937
ENSCAFG00845007488,MRNIP,,1.139175629,2.876868986,11.18483086,0.000824688,0.002230754,607250
ENSCAFG00845008961,CDK5,cyclin dependent kinase 5 [Source:HGNC Symbol;Acc:HGNC:1774],1.088955912,3.512156869,11.18049377,0.000826618,0.002235518,475537
ENSCAFG00845019176,NEIL2,nei like DNA glycosylase 2 [Source:HGNC Symbol;Acc:HGNC:18956],1.236016851,2.980623363,11.1661435,0.000833036,0.002250575,486078
ENSCAFG00845009539,PKIB,sphingomyelin phosphodiesterase acid like 3A [Source:HGNC Symbol;Acc:HGNC:17389],1.260004617,4.650320756,11.16343834,0.000834252,0.00225202,476279
ENSCAFG00845026145,#N/A,#N/A,2.694694445,1.292438294,11.15347316,0.000838745,0.002261381,#N/A
ENSCAFG00845022273,CLYBL,citramalyl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:18355],1.094935902,3.026141922,11.12835354,0.00085018,0.002288947,476974
ENSCAFG00845022005,#N/A,#N/A,2.163881388,2.777579492,11.04680632,0.000888401,0.002379742,#N/A
ENSCAFG00845011688,ANAPC10,anaphase promoting complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:24077],1.064652154,2.552340604,10.98399899,0.000919019,0.002456287,475453
ENSCAFG00845018805,B9D1,,1.299387326,2.232386715,10.97433127,0.000923826,0.002468636,479519
ENSCAFG00845009337,,,1.677688873,2.087463684,10.97381311,0.000924084,0.002468828,119865294
ENSCAFG00845023042,#N/A,#N/A,1.5942532,2.14248114,10.97270417,0.000924637,0.002469308,#N/A
ENSCAFG00845013482,ATF7IP2,activating transcription factor 7 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:20397],1.313657901,2.793395755,10.86762859,0.000978598,0.002598725,479852
ENSCAFG00845007574,DBF4B,,1.315636446,2.326101293,10.84616271,0.000990007,0.002626914,480497
ENSCAFG00845029162,LBP,lipopolysaccharide binding protein [Source:HGNC Symbol;Acc:HGNC:6517],1.886921308,1.024980517,10.84264307,0.000991891,0.002631384,485869
ENSCAFG00845028494,TCEANC,,1.234852049,2.722337808,10.79198336,0.001019406,0.00269305,480839
ENSCAFG00845003870,,,1.328851247,3.236948976,10.79197638,0.00101941,0.00269305,479098
